--------------------
BDMEP - INMET
--------------------
Estação           : PEDRO AFONSO - TO (OMM: 82863)
Latitude  (graus) : -8.96
Longitude (graus) : -48.18
Altitude  (metros): 187.00
Estação Operante
Inicio de operação: 04/03/1977
Periodo solicitado dos dados: 01/01/1961 a 15/05/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções <http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html>
--------------------
Estacao;Data;Hora;TempMaxima;TempMinima;Temp Comp Media;
82863;02/07/1977;0000;32.6;;24.52;
82863;02/07/1977;1200;;18.4;;
82863;03/07/1977;0000;31.2;;23.12;
82863;03/07/1977;1200;;16.6;;
82863;04/07/1977;0000;31.8;;23.92;
82863;04/07/1977;1200;;17.2;;
82863;05/07/1977;0000;32.2;;23.88;
82863;05/07/1977;1200;;18;;
82863;06/07/1977;0000;32.2;;23.96;
82863;06/07/1977;1200;;16.6;;
82863;07/07/1977;0000;31.4;;23.48;
82863;07/07/1977;1200;;17;;
82863;08/07/1977;0000;32.4;;23.8;
82863;08/07/1977;1200;;16.2;;
82863;09/07/1977;0000;33.2;;25.8;
82863;09/07/1977;1200;;18.4;;
82863;10/07/1977;0000;32.8;;25.88;
82863;10/07/1977;1200;;20;;
82863;11/07/1977;0000;33;;24.96;
82863;11/07/1977;1200;;18.8;;
82863;12/07/1977;0000;32.2;;24.44;
82863;12/07/1977;1200;;18.8;;
82863;13/07/1977;0000;33.2;;24.28;
82863;13/07/1977;1200;;17.6;;
82863;14/07/1977;0000;33.6;;24.96;
82863;14/07/1977;1200;;18.8;;
82863;15/07/1977;0000;34;;25.88;
82863;15/07/1977;1200;;20.2;;
82863;16/07/1977;0000;33.6;;25.08;
82863;16/07/1977;1200;;19.6;;
82863;17/07/1977;0000;33.6;;25.2;
82863;17/07/1977;1200;;19;;
82863;18/07/1977;0000;33.8;;26.2;
82863;18/07/1977;1200;;20;;
82863;19/07/1977;0000;33.6;;26.8;
82863;19/07/1977;1200;;22;;
82863;20/07/1977;0000;33.8;;25.72;
82863;20/07/1977;1200;;20.2;;
82863;21/07/1977;0000;32.6;;25;
82863;21/07/1977;1200;;19.8;;
82863;22/07/1977;0000;33.8;;24.2;
82863;22/07/1977;1200;;17.4;;
82863;23/07/1977;0000;33.6;;24.16;
82863;23/07/1977;1200;;17.2;;
82863;24/07/1977;0000;33.2;;23.76;
82863;24/07/1977;1200;;17.2;;
82863;25/07/1977;0000;32.2;;23.6;
82863;25/07/1977;1200;;16.6;;
82863;26/07/1977;0000;33.8;;24.68;
82863;26/07/1977;1200;;16.8;;
82863;27/07/1977;0000;34;;25.92;
82863;27/07/1977;1200;;20;;
82863;28/07/1977;0000;34.2;;25.44;
82863;28/07/1977;1200;;20;;
82863;29/07/1977;0000;34;;24.16;
82863;29/07/1977;1200;;17.6;;
82863;30/07/1977;0000;34;;25;
82863;30/07/1977;1200;;17.2;;
82863;31/07/1977;0000;35.6;;26.6;
82863;31/07/1977;1200;;21;;
82863;01/08/1977;0000;35;;25.84;
82863;01/08/1977;1200;;18.8;;
82863;02/08/1977;0000;35.4;;25.8;
82863;02/08/1977;1200;;18.8;;
82863;03/08/1977;0000;35;;25.36;
82863;03/08/1977;1200;;18.4;;
82863;04/08/1977;0000;33.4;;24.44;
82863;04/08/1977;1200;;18.4;;
82863;05/08/1977;0000;34;;25.6;
82863;05/08/1977;1200;;20;;
82863;06/08/1977;0000;34.2;;25.2;
82863;06/08/1977;1200;;18.4;;
82863;07/08/1977;0000;35.4;;25.4;
82863;07/08/1977;1200;;17.4;;
82863;08/08/1977;0000;35.4;;26.56;
82863;08/08/1977;1200;;19.6;;
82863;09/08/1977;0000;36.4;;27.24;
82863;09/08/1977;1200;;21.2;;
82863;10/08/1977;0000;36.2;;27.6;
82863;10/08/1977;1200;;23.4;;
82863;11/08/1977;0000;36.2;;27.24;
82863;11/08/1977;1200;;20.6;;
82863;12/08/1977;0000;35.4;;26.48;
82863;12/08/1977;1200;;19;;
82863;13/08/1977;0000;35.2;;26.44;
82863;13/08/1977;1200;;20.2;;
82863;14/08/1977;0000;36.6;;25.88;
82863;14/08/1977;1200;;18.6;;
82863;15/08/1977;0000;35.2;;25.28;
82863;15/08/1977;1200;;17.8;;
82863;16/08/1977;0000;35;;25.28;
82863;16/08/1977;1200;;18;;
82863;17/08/1977;0000;35.2;;25.48;
82863;17/08/1977;1200;;18;;
82863;18/08/1977;0000;36;;25.68;
82863;18/08/1977;1200;;18.2;;
82863;19/08/1977;0000;35.4;;27.2;
82863;19/08/1977;1200;;20;;
82863;20/08/1977;0000;34.2;;27.44;
82863;20/08/1977;1200;;21.2;;
82863;21/08/1977;0000;34.8;;27.12;
82863;21/08/1977;1200;;21;;
82863;22/08/1977;0000;37.2;;26.8;
82863;22/08/1977;1200;;21.8;;
82863;23/08/1977;0000;33.4;;26.64;
82863;23/08/1977;1200;;21.2;;
82863;24/08/1977;0000;33.6;;26.76;
82863;24/08/1977;1200;;20.8;;
82863;25/08/1977;0000;35.2;;27.64;
82863;25/08/1977;1200;;21.6;;
82863;26/08/1977;0000;35.2;;28.16;
82863;26/08/1977;1200;;21.4;;
82863;27/08/1977;0000;33.4;;26.16;
82863;27/08/1977;1200;;21.6;;
82863;28/08/1977;0000;34.2;;26.92;
82863;28/08/1977;1200;;21.6;;
82863;29/08/1977;0000;33;;26.92;
82863;29/08/1977;1200;;22;;
82863;30/08/1977;0000;35;;27;
82863;30/08/1977;1200;;20.4;;
82863;31/08/1977;0000;35.6;;26.76;
82863;31/08/1977;1200;;20.2;;
82863;01/09/1977;0000;35.6;;25.96;
82863;01/09/1977;1200;;18;;
82863;02/09/1977;0000;36;;26.32;
82863;02/09/1977;1200;;19.6;;
82863;03/09/1977;0000;35.6;;25.98;
82863;03/09/1977;1200;;18.8;;
82863;04/09/1977;0000;35.2;;26.84;
82863;04/09/1977;1200;;19.8;;
82863;05/09/1977;0000;34.2;;26.52;
82863;05/09/1977;1200;;21;;
82863;06/09/1977;0000;35.8;;26.92;
82863;06/09/1977;1200;;20;;
82863;07/09/1977;0000;35.6;;26.96;
82863;07/09/1977;1200;;19.2;;
82863;08/09/1977;0000;36;;27.52;
82863;08/09/1977;1200;;19.6;;
82863;09/09/1977;0000;36.6;;27.68;
82863;09/09/1977;1200;;20.2;;
82863;10/09/1977;0000;35.8;;26.88;
82863;10/09/1977;1200;;18.4;;
82863;11/09/1977;0000;36;;27.08;
82863;11/09/1977;1200;;19.8;;
82863;12/09/1977;0000;34.2;;27.8;
82863;12/09/1977;1200;;21.4;;
82863;13/09/1977;0000;35.6;;27.64;
82863;13/09/1977;1200;;21;;
82863;14/09/1977;0000;36;;27.8;
82863;14/09/1977;1200;;21.4;;
82863;15/09/1977;0000;35.8;;27.48;
82863;15/09/1977;1200;;21;;
82863;16/09/1977;0000;35.8;;28.4;
82863;16/09/1977;1200;;22.6;;
82863;17/09/1977;0000;28.8;;25.6;
82863;17/09/1977;1200;;21.8;;
82863;18/09/1977;0000;26;;23.72;
82863;18/09/1977;1200;;21.2;;
82863;19/09/1977;0000;30.4;;25.2;
82863;19/09/1977;1200;;21.2;;
82863;20/09/1977;0000;33.8;;27.04;
82863;20/09/1977;1200;;20.4;;
82863;21/09/1977;0000;34;;27.28;
82863;21/09/1977;1200;;21.8;;
82863;22/09/1977;0000;34.4;;28.08;
82863;22/09/1977;1200;;22.6;;
82863;23/09/1977;0000;31.4;;27.04;
82863;23/09/1977;1200;;22.8;;
82863;24/09/1977;0000;29.8;;23.48;
82863;24/09/1977;1200;;18.6;;
82863;25/09/1977;0000;32.6;;25.76;
82863;25/09/1977;1200;;21.6;;
82863;26/09/1977;0000;27.4;;24.08;
82863;26/09/1977;1200;;22.6;;
82863;27/09/1977;0000;30.8;;25;
82863;27/09/1977;1200;;22;;
82863;28/09/1977;0000;32;;26.76;
82863;28/09/1977;1200;;22.4;;
82863;29/09/1977;0000;32.6;;25.56;
82863;29/09/1977;1200;;22.4;;
82863;30/09/1977;0000;27.6;;24.56;
82863;30/09/1977;1200;;23;;
82863;01/10/1977;0000;30.4;;26.6;
82863;01/10/1977;1200;;22.4;;
82863;02/10/1977;0000;28;;26.04;
82863;02/10/1977;1200;;23.2;;
82863;03/10/1977;0000;33.2;;27.52;
82863;03/10/1977;1200;;23.8;;
82863;04/10/1977;0000;28;;25.8;
82863;04/10/1977;1200;;23.2;;
82863;05/10/1977;0000;35.2;;27.4;
82863;05/10/1977;1200;;22.4;;
82863;06/10/1977;0000;32.4;;27.24;
82863;06/10/1977;1200;;24.4;;
82863;14/10/1977;0000;34.8;;28.08;
82863;14/10/1977;1200;;22;;
82863;15/10/1977;0000;34.4;;28.76;
82863;15/10/1977;1200;;23.4;;
82863;16/10/1977;0000;31.2;;25.96;
82863;16/10/1977;1200;;23.8;;
82863;17/10/1977;0000;28.6;;24.54;
82863;17/10/1977;1200;;20.9;;
82863;18/10/1977;0000;32;;26.68;
82863;18/10/1977;1200;;23;;
82863;19/10/1977;0000;33.2;;27.72;
82863;19/10/1977;1200;;22.6;;
82863;20/10/1977;0000;33.8;;28.24;
82863;20/10/1977;1200;;23;;
82863;21/10/1977;0000;34;;28.24;
82863;21/10/1977;1200;;24;;
82863;22/10/1977;0000;28.4;;24.92;
82863;22/10/1977;1200;;22.4;;
82863;23/10/1977;0000;30;;25.12;
82863;23/10/1977;1200;;22.8;;
82863;24/10/1977;0000;29.6;;25.8;
82863;24/10/1977;1200;;23.2;;
82863;25/10/1977;0000;26.6;;25.28;
82863;25/10/1977;1200;;23.2;;
82863;26/10/1977;0000;33;;26.84;
82863;26/10/1977;1200;;23;;
